29.0891098408637	28.3922996519159	27.8530298338228	27.7777664004626	25.5318943310320	29.4176614035920	28.0291724136006	30.0333640476164	29.6482204770289	28.5635672774518	28.3515514017297	29.7200521344899	28.0159572913721	28.3858521531760	29.7124608557642	26.6367229097099	28.0167700785266	27.3569550974938	27.0661197108300	26.8176732325603	26.1557687647883	26.9131432066557	28.3725548258593	28.6587600671717	28.8916777882563
27.7380418678393	28.1870407723946	25.1966229471918	26.9834452645102	25.4444029760437	28.0208892925940	28.9192642617531	27.8314516650027	27.9182842203666	27.3840833459486	27.1199188083390	27.2879988095430	28.1221914715377	27.0594643817504	27.0925487326187	26.5795608522011	27.3820844010038	25.7102057544576	26.7648313266779	26.2998053085038	26.7827553618540	26.3076880158540	27.1632758543785	26.0591245050089	26.3387651187450
29.3477934117159	29.7620169554351	29.4626184350137	29.5341440073287	29.0973755035242	30.2744857411633	29.0579408801538	31.0465356025835	29.6353119594223	29.3509801345394	29.1400982420167	29.7079119301441	29.0817830696657	29.6880787360978	29.9262477870177	29.6037365044455	30.6542140099748	30.5520085980728	30.4535185061428	29.7674325238884	29.6015702204616	30.9834880799254	29.7360011012808	28.8974599569334	30.3530712554354
29.1373988530757	29.0902641900292	29.4466236419779	29.6448562236292	29.1125744039011	29.5157858623925	29.2671071578056	30.5275172046999	30.1768946200857	28.8142937219420	30.4219458167302	29.4145819536173	30.0477126810318	30.1863721379786	29.5841467592241	30.2498329734640	29.8063552569993	29.5208392738481	29.6551093948855	29.8588744142270	29.8993793545833	29.8043912914752	30.6551678725408	29.4092041409948	29.3379598886658
26.9998090404080	27.2910382590808	28.5833417116040	27.8109583212854	27.8165017447691	29.1208406651419	29.7580270919212	30.0384234266096	29.2562762527760	29.8304093576042	26.9158680505084	27.1335475220372	28.9007709212484	29.6769270959665	30.3086664646734	29.2473926023275	29.2814776424742	29.6441597340377	28.5687087290811	28.4517077745802	28.6201499820587	29.8534673356667	29.3209895864795	29.0717518414876	29.0553124209258
29.2205610717126	29.7285033936159	29.5107022611647	30.2612560826208	29.0445928545265	29.4385719143633	29.3631335121829	30.2816761372165	29.4352468851306	28.9611822612806	29.2674644265081	29.6144409728021	29.7817377132534	29.1926422499028	29.1557509834881	29.2977440421950	29.9949030935937	28.9642726134189	29.8304481890124	29.2706970543783	29.7806986813960	30.1009811175888	29.5052480187886	30.0132897111728	30.0817033830531
28.7799386875868	28.7164875058297	28.3865265462843	27.8773296898372	30.5951003342703	28.9194558123529	29.8308778869588	29.4321807716422	28.3026405016389	30.2444495366167	28.1455617334814	28.6828701174949	30.2721142327930	27.4456985277912	26.7884104283534	29.2497763369193	28.0090886221464	28.9426502192087	28.9801379226906	27.9271374834148	29.3598259447861	29.1816322044437	28.8821881857596	28.7731371412064	28.4312713286118
26.2200178520492	26.1303540853943	26.6330222590358	27.4952413031252	26.3522346943161	27.3056904346864	26.1266465715033	25.1451762949270	25.6643913147941	26.1448099329552	26.2331331414640	26.0176789915222	27.8308219553282	26.6163799237870	27.0838020720562	24.9752899477167	26.8088115967242	26.9855831435710	27.1477287364341	27.5529422004642	25.0589873921816	27.2582819535350	26.1861177090532	26.2986009136780	26.0530996771703
28.5395139589168	27.9412596607954	27.9795805577389	28.6095436359941	28.3287985241472	28.1732641199882	28.4978479279883	28.4415439873802	28.2969884303923	28.1144460685747	28.6519237572073	28.3600837708575	28.1122350757892	27.8042978242103	28.6510584623219	28.1307869906485	28.4626194562111	28.9175538244407	27.3608367829186	29.3058078488521	27.6570094068030	29.0702860079837	28.4217629659687	27.4761207980549	28.0926356079728
29.0626347702374	27.9535571498118	29.0304643992735	30.0401848905419	29.3384534483178	28.2433507339238	28.5503292867495	28.6803745531853	28.2798884936974	28.9824739768312	27.7867580909040	27.9879581239484	27.6805894657198	26.8485590354203	28.3893146546518	27.1924983306297	28.8287020304253	28.4551393019979	28.2824678587641	27.8315129840975	28.6305592095991	28.7782100062569	29.1576697184785	29.2005624912479	29.8608418007920
